user,item,rating
Laura,128359,4
rfontana4,153881,4
Laura,105202,4
andrea,146244,4
hannah,141110,4
Sheila,153952,4
Ali,120563,1
Paulina,135364,5
Lindsay,128359,4
KD,147870,5
Laura,140525,5
andrea,154124,3
Genevieve,140525,3
Jenny,154064,5
erin,154540,3
susan,153471,5
Molly,139488,5
Jennifer,153442,5
Genevieve,118948,5
samantha,154080,5
samantha,153295,2
Kristina,154473,5
elexak,142643,5
vanessa,152039,4
samantha,141845,5
Kristina,154466,5
Monica,153402,5
leslie,58990,4
Alessandra,153689,5
Valeria,153801,5
Valeria,152147,5
victoria,143872,5
Courtney,40141,5
Kay,146575,3
christine,154358,4
Katherine,114610,5
karen,149714,2
Jen,82288,5
Ash,153881,5
jacqueline,63583,5
jacqueline,114010,5
ashley,142983,5
hannah,84928,5
hannah,44261,5
ashley,153189,5
Michelle,47397,5
debbie,137731,5
Brittany,57138,5
Mayra,143764,4
Mayra,150583,5
Marie,34935,5
rosa,153801,5
tina,114371,5
elena,154074,5
stephanie,153861,5
pinkadidas178,106242,4
pinkadidas178,153130,5
fairybee,75428,5
Liza,40899,5
Nina,141295,2
Yvonne,153606,4
Rachel,146503,5
jennifer,111984,5
jennifer,144543,2
Missy,105593,5
naomi,153962,5
Emily,113510,5
Lani,153372,5
Abby,114609,5
andrea,114452,1
Valerie,154934,4
melanie,145314,3
alexandra,71607,5
brandy,153608,5
jackie,155293,4
Red,153726,5
caroline,137232,5
Cora,128359,5
tiffany,153501,5
karen,135362,3
Ellie,120126,5
victoria,40141,5
jennifer,146477,4
jennifer,153606,4
sarah,153801,3
genevieve,150866,5
rachel,154080,5
rachel,153606,4
kimberly,153294,5
emily,69630,5
krista,153867,5
lauren,65046,5
lauren,32134,5
lauren,32403,5
Lindsay,152058,5
katherine,143872,4
mysmil3lin3s,154400,5
mysmil3lin3s,153859,5
T,153108,5
colleen,153722,5
colleen,153694,5
leah,153413,5
karen,153393,5
carol,141025,5
toni,153862,2
carol,54887,5
lauren,119314,5
ashlie,141110,5
ashlie,143872,5
alicia,153848,5
alicia,135791,5
alicia,28967,5
alicia,154358,5
meaghan,80841,3
meaghan,153524,4
meaghan,147870,4
meaghan,153470,3
Heather,144541,5
Heather,108521,2
anna,143347,5
anna,153431,5
Abbey,82256,5
Kate,152854,4
margaret,152047,5
Lois,153607,1
Lois,153536,5
kimberly,107539,2
amy,54887,5
Rebekah,153454,4
Courtney,67397,3
Rebekah,153961,4
Laura,153611,5
jessica,86074,5
jessica,153901,5
jessica,153384,5
lisa,83276,5
Ginny,82288,5
erin,151796,5
emma,153413,4
leslie,153300,5
katie,146835,3
rebecca,84928,4
holly,32405,4
michelle,75428,5
katie,141110,5
katie,146475,5
Marissa,146835,4
Karen,69630,3
Kailee,114609,5
Kailee,89042,3
Angie,141295,3
alison,154358,5
lily,54222,5
lily,81802,5
mary,67194,5
vanessa,108521,1
Hailey,143348,4
tracy,153384,2
laura,126821,4
laura,153187,3
elizabeth,153550,4
K,107927,4
Violet,150783,2
martha,65046,4
heather,113510,5
kimberly,82256,5
kimberly,153130,4
kimberly,56780,5
kimberly,34931,5
rachel,120558,5
Fan,144543,4
Ally,121554,5
Katrina,154543,2
Hayley,149858,2
Hayley,154567,4
Lauren,82288,2
Caroline,153722,5
Kathy,141110,1
erika,112559,5
Laure,40141,2
stephanie,113512,5
sarah,152891,5
sarah,149714,5
stephanie,113510,5
Morgan,36172,4
Rachel,141856,3
rita,67397,5
Michelle,141845,5
Reagan,149714,4
susan,153118,3
susan,40899,5
susan,64745,5
Linz,153454,4
rcrittenden,140350,2
rcrittenden,44893,4
mary,107794,5
mary,63583,5
mary,80841,5
mary,124877,5
Emmy,146503,4
Karen,128563,4
melissa,114770,5
melissa,113512,5
Bethany,80841,5
Flick,59176,4
Flick,35525,4
courtney,153726,5
sarah,154797,5
Jules,56780,4
Girl,153699,4
Runner,72816,1
Hannah,153699,4
emma,153501,5
sally,80841,5
sally,84931,5
Pigeon,153611,5
Pigeon,153399,4
Pigeon,153720,5
Pigeon,113510,4
Madison,126098,5
S,141295,5
Elle,153866,5
leah,145314,5
sarah,154425,5
sarah,153551,5
Elizabeth,155317,4
Christa,153680,2
olivia,70538,5
erin,87051,5
erin,84931,5
shannon,82288,5
jaime,114770,4
nichole,153400,1
katie,154070,5
heather,155165,5
heather,154218,4
nichole,116313,4
sandra,120563,5
sandra,89044,5
sandra,153962,5
Librarian,154329,5
Kat,141880,5
Dani,77959,1
samantha,58990,5
casey,118580,5
samantha,120563,5
heather,126098,3
samantha,54222,1
Mel,140641,5
erin,32403,5
leanne,21296,5
mary,152904,3
Lani,27590,5
holly,153680,4
holly,106758,5
Kristin,126821,5
Christy,146477,5
amy,135363,3
Elizabeth,149808,5
katy,137731,5
jessica,155317,4
amanda,67194,5
margaret,153613,3
mandy,59176,5
Jane,153961,5
Jane,143346,3
Kayla,139488,5
Kayla,153447,4
Kayla,153187,5
rebecca,154540,4
Kendall,116716,5
Kendall,80427,5
Kendall,153709,5
Kendall,114770,5
Bride,129160,5
:),68332,5
sarah,107539,3
JP,111984,5
steph,137270,4
nancy,142695,2
mary,153381,5
jennifer,143348,5
courtney,107539,2
jennifer,153167,5
Danielle,137371,4
Danielle,152036,3
Morgan,135738,3
Morgan,148242,5
erin,126114,1
corinne,153366,4
kari,50405,5
Hannah,55967,5
Claire,107539,5
jillian,154398,5
jillian,135555,5
jennifer,106758,5
Jojo,153865,5
amanda,153605,2
Maddie,27590,2
Blue,65923,5
abigail,11960,1
world,144541,4
Marla,133399,5
megan,151870,3
diane,120558,4
Jessica,69157,5
Dee,116716,1
Meg,151579,4
Meg,133399,4
Meg,144293,4
Cass,153988,5
Lynn,153384,4
jenn,154665,5
jenn,107539,5
cat,153456,5
elise,16411,2
elise,65046,1
Susie,153881,5
Victoria,148257,5
Victoria,153902,4
caitlin,135791,5
katherine,153431,4
allison,141110,5
Amie,106348,4
jennifer,113512,5
jennifer,142711,5
Hannah,141105,3
Hannah,153412,3
julie,144907,5
julie,32403,5
heidi,154540,4
Kris,119732,3
Ash,58990,5
Ash,85507,4
Katie,153372,5
Genevieve,135555,5
Genevieve,116544,4
Deb,150043,5
Val,114371,5
em,113512,5
Brittany,7443,2
Jessie,153481,5
ModElizabeth,153606,5
teresa,132261,3
Rachel,153501,5
victoria,153952,4
Julie,142695,5
Molly,153689,3
Erin,141255,4
Erin,153039,3
Erin,153960,1
caroline,154398,4
Rachel,118020,5
susan,116544,5
susan,153680,3
morgan,140192,3
natalie,65046,3
Bee,153901,1
laura,150874,2
Izzy,113512,3
Kay,80427,1
Cori,153372,2
catherine,103764,4
Jacqueline,137447,1
Meg,151145,4
kelly,57138,3
E.,145313,5
Ren,65046,5
valerie,28252,5
Tina,152828,5
cat,82288,5
cat,120563,1
katie,150694,5
lindsay,155293,4
hannah,118317,5
michelle,153189,2
susan,153665,5
stephanie,153962,2
colleen,146835,5
colleen,32405,5
rachel,58940,2
lauren,141856,5
Lou,152915,4
britt,69630,5
Roxanne,151113,5
S.,54887,5
ashley,82288,5
catherine,153699,3
Lindsay,153665,5
michelle,141025,4
michelle,84931,4
michelle,153862,5
carly,107041,4
Julie,67022,5
Kat,67022,5
angie,67397,4
Jamie,148245,5
Runner,11960,4
claire,55967,1
claire,152904,5
rose,153470,5
amanda,153741,5
kimberly,128359,5
Mary,153474,5
rebecca,67197,5
andrea,142983,3
stephanie,40141,5
Julie,146835,5
Laura,59176,5
susan,67022,5
mom,116544,5
Rachael,142983,5
Renee,69157,5
Ashley,143347,5
Holly,107539,5
sarah,153901,1
Kim,153130,5
Alli,150866,4
Liv,75947,5
corinne,70538,4
corinne,148234,5
librarian,153961,4
Librarian,153380,5
librarian,141845,3
tara,106242,2
amy,63583,5
sabrina,143348,5
Katie,128359,4
Jennifer,34937,5
loveandpolitics,34935,4
AJ,124599,5
gina,40141,5
Kim,153384,5
Kimberly,48629,5
caroline,154466,5
jen,87051,3
Lindy,55967,5
rachel,152911,5
rachel,151388,5
rachel,69157,5
B.,142695,2
megan,120563,4
heidi,140641,3
alyssa,142695,5
Shopper,154543,1
erin,28252,5
erin,56780,5
erin,119314,5
erin,153501,5
Tina,126114,5
Marie,144293,5
Keshia,141856,5
M,153902,5
Amy,142695,2
camille,141845,4
camille,145278,4
susan,142695,5
julie,78227,3
Claire,152915,5
molly,153962,5
jacqueline,153901,5
carolina,153613,4
julie,146477,1
emily,89042,5
jessica,122266,5
jessica,114770,4
audra,153226,5
Kendall,67197,5
Kendall,118948,5
:),107539,4
Ginny,77949,4
melanie,137731,5
sheila,34931,5
sheila,67022,5
diana,147244,3
angela,67197,5
angela,62482,5
Katie,153833,5
Katie,153605,4
Ashley,153665,4
Janet,154567,3
Cristina,153678,2
kate,84931,5
sarah,76049,5
kate,136985,5
Sam,154797,3
jennifer,153676,4
jennifer,140350,4
sarah,154794,5
Christie,142262,5
SK,146503,5
Jules,142983,5
leah,142711,3
leah,154668,5
elizabeth,135738,5
elizabeth,35272,5
elizabeth,152987,3
sara,154947,5
caitlin,136987,2
karen,153605,4
Jenni,146575,1
Lizzy,141845,5
caroline,142711,2
caroline,135738,4
kristina,140641,4
claire,64745,5
claire,118020,5
meagan,84928,3
meagan,145278,3
jamie,7443,5
melanie,143347,5
denise,119314,5
Abby,153393,4
rachel,67197,2
jenna,71607,5
jenna,111984,5
jenna,105202,3
F.,128359,4
Pigeon,11960,4
lucia,40899,5
lucia,153872,3
lora,6454,5
lora,137270,5
Megan,135738,4
Hayley,153413,5
Dawn,40899,5
L,64745,5
Tracey,128359,5
M,40899,4
caseyh,52406,5
caseyh,67531,5
Eleanor,109327,4
hannah,82288,2
Lee,153606,5
sara,153524,4
victoria,142711,3
victoria,114770,5
victoria,64921,5
Karen,59176,5
jessica,141845,5
Eliane,151796,5
Eliane,153501,5
nicole,152036,1
nicole,140641,5
Eliane,132315,5
Eliane,70538,5
Eliane,153901,4
M,148234,5
Lover,21296,5
lisa,67022,5
lisa,63583,5
heather,44261,5
caitlin,71607,4
caitlin,152147,5
Dress,153665,5
T.,137270,5
katie,84928,4
Lauren,126114,5
C.,119314,5
Nicole,109327,5
Kate,109327,4
brose.garcia9,153384,4
Louise,153721,2
Briana,47657,5
Briana,36172,5
Briana,77878,5
wendy,76049,5
Amanda,82092,5
Lauren,77949,4
Lauren,118948,4
iris,143348,5
Dawn,59176,5
iris,140192,5
M,109327,5
Lauren,114770,4
Jenn,120558,3
Erica,34931,5
Erica,141025,5
Lauren,47657,4
Chelsea,146503,5
Chelsea,124877,5
Erica,50818,5
Jeannette,153379,5
B,89042,5
Lover,153613,3
holly,108550,5
AJ,86073,5
Regina,154505,5
Regina,152221,2
Katie,112771,1
amy,128563,5
Evelyn,119314,4
Margie,140641,4
Lulu,120558,4
kate,114770,4
kate,67531,5
Ashley,145278,5
Daniella,150433,4
Daniella,111984,3
Joy,153443,4
K.,70538,5
Sonja,47657,5
Molly,132261,5
L.,152831,4
Anna,137731,4
karen,153189,1
Sara,126114,5
robyn,82288,3
rebecca,50818,5
rebecca,119314,5
rebecca,154537,5
dani,153454,5
Sarah,126114,3
Jasmin,77879,5
julie,103764,5
jean,137731,2
mary,136985,5
F.,153709,5
Michaela,128359,4
Lauren,82496,4
Hannah,153721,5
Meg,153606,4
Meg,146477,4
Meg,126114,4
V,126114,3
shannon,78224,5
shannon,143346,5
M.,153605,5
guest,140350,3
Stephanie,75947,4
Kristin,65046,4
fairybee,34937,5
Marie,154398,5
Liz,135345,4
Jasmine,141295,5
Johanna,153689,5
fairybee,82256,5
B.,141856,4
Bri,132342,5
Lou,67194,5
Nikki,153524,4
Lori,153962,4
erica,80427,5
erica,129113,5
erica,63583,5
erica,76049,5
Charlotte,152153,4
erica,135555,3
Bee,142262,2
erica,120558,5
Rose,106758,5
erica,112506,5
Ana,106758,5
Monique,143434,5
Savvy,153501,5
mom,154358,5
Lauren,153962,4
H,135345,4
Cait,135362,5
Jennifer,87051,3
April,153167,4
Jess,70538,5
P.,137270,5
andy,75947,4
Marissa,147870,5
Hannah,153442,5
Danielle,142983,5
Nicki,142262,5
Dress,82288,5
Ari,67507,5
K.,153803,4
Jennie,58990,5
Elise,135362,5
Sara,56780,5
girl,153962,5
Kels,151113,5
Jessica,135364,4
Kels,154934,4
Kels,144543,1
audrey,80841,5
Jenn,63583,5
DeeDee,144293,5
Dee,150866,5
Camille,135363,4
Bee,153665,5
R,126821,5
Jen,153470,5
Christina,153356,5
Mom,6454,4
F.,67022,5
laura,35272,5
Dani,106758,1
F.,145278,5
Kay,141880,4
Bride,113512,5
Anna,73186,5
AJ,40899,5
Ellie,153524,5
Penny,76049,4
Sam,119314,5
nancy,118580,5
martha,56780,4
emily,142983,1
D.,77959,4
AJ,67531,3
Amy,64745,5
Nikki,59176,4
Nikki,64745,5
kim,67531,5
margaret,135362,3
B,141025,5
kim,116544,4
AB,135791,5
Rose,153384,5
Meredith,54222,5
me,146575,5
rachael,153726,4
kim,84436,2
Bee,155950,5
emma,137285,3
Laura,34931,4
Laura,77879,5
christine,153384,2
Mo,142711,4
melissa,135738,3
Mo,154329,5
Mo,11960,5
Mo,153089,5
Mo,145314,5
Mo,145391,5
Mo,151958,5
Lynnie,50405,5
rachel,34937,1
Mo,152892,5
Sue,54222,5
Sue,47657,5
Sue,71607,5
Matilda,153847,5
Matilda,137370,3
marybeth,113512,5
marybeth,154358,4
marybeth,154668,4
marybeth,153715,5
jennifer,112559,5
Sarah,116544,5
Laura,67397,5
Samantha,69630,5
C,34935,4
Danni,152147,5
sarah,153665,4
sarah,27590,4
sarah,142695,2
jennifer,144759,4
Kelsey,21296,5
Grace,64745,4
A,32236,5
lover,69630,5
jordan,154064,5
Kat,152546,5
Anne,34931,5
Girl,140192,5
Courtney,154074,5
Megan,137731,5
K,129267,4
Janine,145278,5
B,82288,5
Joy,71434,4
G.,40141,5
Roxanne,154216,5
Bella,107539,2
B.,80841,4
B.,63583,4
Mel,145278,4
amanda,107539,1
Christine,114452,1
fairybee,121554,4
storyacrosssky,154794,4
C.,105593,5
Josie,135363,4
Rosie,85507,5
Paige,34935,5
Mel,105202,5
ana,152666,5
Taylor,153605,5
sara,124877,5
susan,147244,5
tiffany,153833,2
amanda,152036,5
Jen,114010,5
Jen,154422,5
Jen,110842,4
erin,153665,2
sarah,136985,5
elizabeth,153699,5
elizabeth,32236,5
Keri,35525,4
Jackie,129278,3
jackie,143347,5
jackie,65046,4
jackie,153092,4
Modcloth,129393,5
Modcloth,153726,5
amanda,57138,5
Modcloth,82256,5
Modcloth,34935,5
Modcloth,140525,5
Modcloth,128359,5
naomi,145278,5
Dawn,150866,5
Michelle,129267,5
Elizabeth,104356,5
ruth,128359,5
B.,69157,5
B.,118020,5
Christina,68332,4
Meg,67507,5
Meg,71607,3
Meg,112559,5
Meg,102736,5
Mary,128563,4
chelsea,153902,4
K,153118,5
K,152039,3
caseyh,108521,5
Michelle,143872,4
Michelle,105593,5
Michelle,146575,3
Mandy,153481,5
mom,109327,5
mom,115417,5
mom,135264,5
diana,106758,5
Eva,40899,5
sarah,146575,5
rebecca,34931,5
victoria,82288,5
tracy,86074,5
tracy,144543,5
tracy,134026,5
Alison,32236,5
LL,141880,5
Piper,34935,5
shannon,141295,4
Hannah,34931,5
Hannah,120558,2
Hannah,153717,5
noelle,149714,2
Lacey,154794,4
lisa,151951,5
Raquel,71607,4
elouise,145334,5
V,153689,5
V,141110,3
Kiki,154216,4
Ruby,151579,5
Nickname,129160,4
amy,107539,4
June,117276,5
Babs,142983,4
MissDowd,57369,3
MissDowd,77959,3
MissDowd,146835,5
MissDowd,64745,5
MissDowd,116313,5
Cortney,154064,5
Cortney,155317,5
Cortney,106758,5
Lanna,153380,5
Lanna,153372,5
Lanna,154064,5
Lanna,148257,3
Modcloth,54222,5
megan,153550,5
Sassyfras,153688,4
Sassyfras,114610,5
Mara,152036,5
Cathy,153081,5
Cathy,154216,4
lisa,153442,5
shelley,31644,5
rebecca,143348,4
rebecca,152020,5
rebecca,153402,1
johanna,153709,5
charlie,80841,5
charlie,67197,5
Sara,153380,5
charlie,62482,5
charlie,80427,5
Sarah,145208,4
rose,148234,5
rose,114010,4
Aimee,152036,5
mary,137285,5
mary,153372,5
jen,16411,1
jen,153680,5
lover,132261,4
leah,126821,5
Serena,114371,5
tasha,133399,5
tasha,144293,5
Danielle,154064,4
jennifer,142983,5
jennifer,149858,3
Me,152813,3
Ash,62482,5
Ash,80427,5
Ash,80841,5
Christina,84931,5
anne,146575,4
kendra,153605,5
kendra,153630,5
rose,129160,5
carly,153607,5
leslie,40141,5
alexandra,50818,3
jamie,153481,5
C,140350,3
Colleen,153878,4
kim,143346,4
Kristin,135791,5
Heather,137731,1
diana,153961,5
Michelle,121272,5
Michelle,154359,5
sara,126821,2
Jamie,131290,3
Jamie,28967,4
bridget,24853,5
Rebecca,153721,1
melissa,153848,4
melissa,146575,4
kim,152904,4
Noelle,32134,4
Elle,142397,4
chloe,126098,5
Rebecca,155317,5
abigail,154064,5
M,82288,3
julie,107927,5
amber,16411,5
jasmine,141295,5
ellie,137232,4
sharon,153381,4
Sarah,64921,3
Ali,153039,5
rach,154934,4
diane,153726,5
Chrissy,65923,4
katherine,58940,2
Abbey,149858,4
Shopper,140192,4
Lulu,63583,5
Lulu,76049,4
Kelly,153676,4
Kelly,54222,4
Kelly,153524,4
kristin,62482,5
katherine,144293,5
Nikki,32406,1
jennifer,153613,2
paula,114770,5
paula,113510,4
susan,136987,3
susan,146575,3
stacey,107794,5
stacey,114010,5
stacey,63583,5
JJ,112559,5
celeste,86074,5
celeste,121554,5
shoshi,153441,3
shoshi,153962,5
shoshi,153902,2
shoshi,142983,5
shoshi,153385,5
shoshi,27590,5
shoshi,145763,1
stephanie,153901,4
sarah,153848,4
sarah,154665,5
mary,144293,4
nicole,146835,1
catherine,78510,5
marissa,107539,5
kelly,7443,5
nikki,80841,3
katherine,124877,5
rachael,120563,5
rachael,118317,5
sharon,152915,5
sharon,128359,5
sharon,140192,5
maria,84931,5
sharon,126821,5
erica,137371,5
erica,132261,5
karen,153676,5
hannah,152854,4
sara,34937,5
alexis,107794,1
alexis,110842,4
brittany,155317,5
andrea,129267,5
erin,70538,5
Morgan,145313,3
Lady,144759,4
kathy,153665,5
kathy,108521,5
stephanie,50405,5
stephanie,77959,5
kelli,65923,5
Jenna,145278,5
jackie,114452,2
jackie,155317,4
caitlin,153381,2
caitlin,57138,2
sarah,153720,4
elizabeth,152892,3
Betty,153524,4
julia,145278,5
julia,116544,4
Mom,154794,3
crystal,116544,5
crystal,153385,5
crystal,82496,3
leslie,153374,4
mysmil3lin3s,137232,5
nicole,67507,3
kaitlyn,154567,4
beth,107794,5
sandra,153397,5
mara,82256,3
hannah,64921,4
Mom,137370,5
megan,64745,5
megan,145278,4
natalie,153130,5
natalie,106242,3
colleen,141880,5
lisa,146835,5
vicki,153665,3
J,135738,5
M,137285,5
abigail,153220,3
beth,136987,4
lindsay,152854,2
lindsay,128563,5
Lauren,28967,5
michelle,128359,5
Mel,131290,4
Linz,153381,3
Esther,142695,4
Louise,117276,4
ashley,120563,5
brandi,55967,5
brandi,136985,5
hannah,106758,5
heather,135362,1
margaret,141880,5
natalie,114371,5
olivia,152147,5
olivia,144541,5
olivia,129267,1
Alicia,135738,4
rebecca,84931,5
D,152891,4
Kat,154330,5
Kat,142397,3
Kat,154473,5
Kat,153866,4
em,152560,1
carolina,112559,5
CC,75947,3
elizabeth,153081,5
Amber,155317,5
lauren,146575,5
lauren,114770,4
Dawn,82092,3
crystal,153988,5
lisa,118580,5
lisa,118020,5
lisa,124877,5
caitlin,153726,5
celeste,40141,5
melissa,153962,4
Mari,153613,4
laura,153613,5
megan,153381,5
megan,113211,5
kelly,154064,4
Hannah,126821,5
Kelsey,112559,5
katherine,137731,3
katherine,126114,5
katherine,141856,4
Ally,153384,5
jessica,105202,5
Sky,153881,5
Susie,154794,5
bethany,144543,3
May,154794,5
megan,62482,5
kate,52406,4
kate,82256,4
emily,153665,2
nicole,82288,5
Naomi,153189,5
marisa,135362,5
samantha,153861,3
rebecca,34935,5
mary,137731,5
katarin,32403,4
katarin,36408,5
katarin,154124,1
carrie,150866,5
marie,32403,5
julie,82288,5
kim,106758,4
valerie,89042,4
valerie,120563,4
Brooke,110169,5
katherine,153381,3
Nancy,154663,4
abigail,137232,5
abigail,21296,4
amanda,109327,5
amanda,137370,5
Becca,113512,5
amanda,128359,5
amanda,154540,1
Becca,129278,3
ashley,71607,5
carol,77949,3
maggie,34935,5
K.,84931,4
jane,121272,4
heather,54887,5
Kylie,154216,3
meredith,112506,5
kim,146575,4
kim,32403,5
michelle,121272,1
M,140192,5
Liz,153665,5
sara,126114,1
holly,107794,4
audrey,80427,5
audrey,67197,5
Shopper,146503,5
elouise,150866,4
Jess,153118,5
Kat,153435,4
Lauren,114371,4
kristina,145314,5
jane,108981,5
jane,77949,5
m,135738,4
sarah,59176,5
kate,64745,4
diana,64921,5
Mom,84436,1
Jordan,107539,5
hilary,119314,5
Jenna,140525,3
Jenna,40141,5
Jenna,34935,5
Teri,142695,5
Teri,121272,4
S.,153550,5
jamie,153393,5
mandi,150433,4
mandi,140525,1
world,153667,4
meredith,137370,5
meredith,124877,5
carrie,137371,5
amy,109327,5
kristine,63583,1
Bee,31752,5
Carol,114371,5
jamie,121554,4
jamie,50818,5
megan,82288,4
alicia,67194,5
Whitney,151145,3
alison,113510,4
Kelly,154567,5
Abby,32236,1
lisa,126114,5
rachel,84928,2
Bride,107539,5
Emmy,153105,5
tiffany,67194,1
M,120563,5
samantha,109327,5
Margot,126114,4
Kelsey,34937,5
lacy,140525,3
Danielle,75428,5
sarah,110842,5
Katie,154543,4
Katie,82288,4
anne,137232,5
wren,128563,2
crystal,150866,5
crystal,146575,4
K,153131,5
jennifer,77959,5
maya,152915,5
danielle,128359,5
danielle,82256,5
Dani,155317,5
Dani,154540,2
Dani,153434,2
Sarah,153709,5
Alexandra,49525,5
katherine,77949,5
samantha,143346,4
Nora,40141,5
M,146575,5
Noel,153113,5
dress,153081,2
aimee,153881,5
amanda,141255,5
kirsten,106348,5
sandra,126114,4
Sara,67194,5
laura,107043,3
Elizabeth,149858,3
Amanda,138414,4
sarah,135363,5
kerry,152863,4
casey,114770,5
lauren,137731,5
melissa,150433,5
Kris,135363,4
brittany,59176,5
megan,152904,5
mom,121554,4
erin,144293,5
kate,153501,5
kate,40899,5
Nik,32403,5
andrea,67194,5
Michelle,153699,5
katie,82256,5
Kat,75428,5
carrie,28967,5
carrie,50405,5
Jo,107539,5
L,111781,5
mary,80427,5
mary,114010,5
mary,153709,5
Emilia,152058,5
jessica,70538,5
natalie,77949,4
Maddy,152904,3
anne,153081,5
lauren,153374,4
EJ,118948,5
EJ,152058,4
EJ,152147,5
Lena,154124,5
holly,137370,4
Hannah,149296,5
Liz,154797,4
ericampg15,154797,5
sara,135791,5
anne,114770,4
anne,49587,5
kate,153081,4
brandy,136985,5
jane,80841,5
robin,110004,5
robin,153726,5
robin,128359,5
Marie,153606,3
KC,128359,2
amelia,153689,3
amelia,128406,5
kari,137370,5
kari,132261,5
jessica,106758,5
Victoria,67397,5
lysnk2,77949,5
Aubrey,135791,5
taylor,105202,5
G,32236,5
melissa,137232,3
melissa,40141,3
Megan,114371,5
tiffany,153607,1
tiffany,153551,5
amy,50405,4
sarah,108981,5
Taylor,107539,4
sarah,152854,5
sarah,118580,4
tori,152854,5
katherine,67531,5
katherine,153988,5
debbie,67531,5
Kathleen,63583,5
Kathleen,153709,2
natalie,80427,5
natalie,62482,5
natalie,67197,5
natalie,124877,5
Paige,107927,5
meghan,153550,5
Jane,121272,5
amy,154064,3
stephanie,54222,4
KT,135362,4
rhea,150866,5
casey,82256,5
sarah,133399,5
Hayley,147244,5
teresa,154064,5
lisa,112559,4
kimberly,135791,5
katherine,152035,5
Lizzie,67194,5
jenn,154794,5
katherine,153130,5
Kara,152915,5
kara,137370,5
Alli,153501,4
mindy,153551,5
mindy,153817,5
mindy,149714,5
mindy,153294,5
Masa,137731,5
yvette,113510,5
yvette,113512,5
yvette,114770,5
emily,108981,5
R,59176,5
Kathryn,80427,2
amanda,139488,5
jen,152153,5
Leah,114770,4
Leah,120563,3
jen,150866,5
melissa,142695,1
melissa,48629,1
jaime,73186,3
jaime,142397,5
nicole,107539,5
tiffany,55967,4
meghan,152904,4
Megan,80841,5
vanessa,154358,5
vanessa,153379,4
Lady,121272,4
Steph,106758,5
amber,140192,5
katherine,32134,1
me,108550,5
anna,84928,5
anna,84931,5
anna,154794,3
S.,106758,5
Lauren,152035,5
L,114371,5
sharon,115417,5
mary,34931,5
alexis,84436,5
nadia,136985,5
kate,135791,4
Katlin,72310,5
kim,153130,4
kim,152915,3
erin,118580,5
jill,155293,5
sandra,151998,4
Louise,106242,5
judith,67197,5
katherine,106758,5
Molly,126114,2
Me,32405,2
isabelle,152904,5
Abby,78510,5
V,113211,5
Ivy,134026,4
Lauren,134026,5
kate,87051,1
kate,109327,1
kate,34935,5
sarah,77949,5
sarah,34935,4
lora,44893,5
danielle,135555,5
toni,145313,5
toni,108550,5
Del,114010,5
Del,107794,5
Del,143872,4
Del,141025,5
Del,153470,5
mackenzie,135364,5
Nina,114371,5
jennifer,142262,5
kristina,108550,3
kristina,107041,5
Elle,59176,5
leslie,153464,5
natasha,86073,1
sarah,70538,4
susan,112506,5
gina,150433,5
gina,152836,4
victoria,71607,5
Marie,32236,5
alyson,6454,1
melanie,154505,3
Leanne,32403,4
Lauren,36172,2
jennie,103764,1
jennie,50405,4
melanie,150874,2
melanie,70538,5
melanie,153444,5
diane,40899,5
Mommy,80841,5
diane,153737,5
Mommy,80427,5
Ali,153665,5
nikki,32405,2
kelsey,107794,5
kelsey,151870,5
emily,149858,1
megan,152854,5
jennifer,40899,5
sarah,32134,4
rach,32236,5
Lynn,40141,5
Ginny,153613,5
melissa,106758,5
jamie,106758,5
kimberly,135364,3
Carrie,107927,5
allison,135738,3
melissa,69630,2
Kali,153501,4
Colleen,86073,3
april,115417,5
karen,151870,5
katherine,153167,5
amber,152319,5
Kate,32236,5
Zoe,152904,5
Kristine,151870,5
Roxy,154064,5
danielle,67194,4
natalie,118317,5
Nik,82288,4
zigzag487,67197,5
zigzag487,80841,5
christine,137270,3
susan,153375,4
Kaitlyn,149858,4
tiffany,113211,3
tiffany,116544,5
lindsay,64745,5
Christie,136987,4
jessica,142711,5
jan,141025,5
jan,63583,5
Mary,78227,3
kimberly,124599,5
Shae,137270,4
abigail,59176,3
angel,80427,4
Desiree,146575,5
sabrina,134026,5
Ray,54222,5
Willow,63583,5
Andie,153613,4
alexis,134026,5
alexis,153081,5
karen,113512,5
victoria,40899,5
deathcaploverooms,152058,5
rachel,153848,3
courtney,155317,5
molly,154505,5
amy,114010,5
brittany,153381,3
samantha,153550,5
megan,54887,4
julie,135791,5
julie,69630,5
dress,70538,5
stephanie,120563,5
Angie,141856,5
Audrey,141856,5
emily,154505,5
Tasha,148257,5
alexis,114371,5
Tasha,135364,3
Laura,137370,5
karen,153848,5
stephanie,34937,4
L,129278,5
rachel,112559,4
bridgette,31752,2
bridgette,84931,5
sheila,34935,5
JenJen,141114,4
jennifer,67194,5
Marie,78224,5
jordan,152035,2
isabelle,153192,4
tasha,80427,1
tasha,62482,5
diana,143346,5
diana,80427,5
Kelly,50405,3
Kelly,153330,4
anna,142695,5
jacqueline,150866,4
jacqueline,84931,5
anita,152058,5
Jules,124877,5
karen,62482,5
karen,67197,5
Jules,80427,5
stephanie,70538,4
Liz,124877,3
Jacquelyn,113512,5
elise,128563,5
sara,152592,5
Emily,129267,1
hannah,145314,4
amy,154505,2
Kathleen,77949,3
